id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
Next_4480,referral,0,0,4,4,0
Next_4481,google,1,75.980003,0,23,1
Next_4482,instagram,3,211.96001,6,10,1
Next_4483,google,2,52.490002,5,10,0
Next_4484,facebook,1,73.489998,1,7,0
Next_4485,instagram,0,0,4,13,0
Next_4486,facebook,1,65.989998,0,10,0
Next_4487,facebook,2,206.97,6,15,0
Next_4488,instagram,6,66.989998,7,11,1
Next_4489,google,6,164.97,2,8,0
Next_4490,facebook,2,65.989998,4,5,1
Next_4491,facebook,8,56.490002,5,9,1
Next_4492,instagram,1,55.990002,0,19,0
Next_4493,facebook,0,0,0,20,0
Next_4494,instagram,4,60.990002,4,26,0
Next_4495,facebook,1,141.98,5,4,0
Next_4496,instagram,0,0,0,17,0
Next_4497,facebook,4,133.98,5,20,0
Next_4498,instagram,0,0,1,9,1
Next_4499,facebook,2,83.980003,3,13,0
Next_4500,instagram,4,62.990002,4,19,0
Next_4501,facebook,4,58.990002,6,2,0
Next_4502,instagram,3,46.990002,5,20,0
Next_4503,google,0,0,2,15,0
Next_4504,google,3,47.990002,7,13,0
Next_4505,facebook,0,0,6,27,1
Next_4506,facebook,2,53.990002,5,24,0
Next_4507,google,1,69.989998,0,22,0
Next_4508,facebook,0,0,4,12,1
Next_4509,instagram,5,49.990002,0,18,1
Next_4510,instagram,1,68.989998,4,30,0
Next_4511,google,0,0,7,14,1
Next_4512,google,2,61.990002,0,17,1
Next_4513,google,2,120.98,7,11,0
Next_4514,instagram,4,60.990002,1,14,0
Next_4515,google,1,57.990002,0,9,0
Next_4516,google,7,65.989998,2,8,1
Next_4517,facebook,1,67.989998,5,8,0
Next_4518,referral,2,132.98,5,20,0
Next_4519,google,0,0,0,1,0
Next_4520,instagram,6,65.989998,5,16,1
Next_4521,instagram,0,0,1,5,1
Next_4522,google,1,68.989998,0,18,0
Next_4523,google,0,0,1,14,0
Next_4524,referral,1,182.97,2,1,0
Next_4525,instagram,5,62.490002,4,6,1
Next_4526,google,3,46.990002,6,14,1
Next_4527,instagram,2,62.490002,0,16,1
Next_4528,google,2,133.98,4,16,0
Next_4529,google,0,0,2,14,0
Next_4530,facebook,0,0,6,22,0
Next_4531,google,2,101.98,1,22,1
Next_4532,google,1,77.989998,1,14,0
Next_4533,facebook,2,110.98,0,13,0
Next_4534,facebook,3,98.980003,7,13,1
Next_4535,facebook,0,0,3,5,0
Next_4536,google,4,188.97,0,27,0
Next_4537,facebook,1,60.990002,5,4,1
Next_4538,google,0,0,4,25,0
Next_4539,instagram,4,123.98,5,20,1
Next_4540,google,3,62.990002,0,21,0
Next_4541,facebook,0,0,0,14,0
Next_4542,facebook,3,46.990002,4,2,0
Next_4543,other,0,0,6,9,0
Next_4544,google,4,59.990002,3,11,0
Next_4545,referral,1,91.980003,4,13,1
Next_4546,google,8,209.97,4,17,0
Next_4547,google,1,65.989998,4,14,0
Next_4548,facebook,2,64.989998,0,19,0
Next_4549,instagram,0,0,6,24,0
Next_4550,facebook,6,133.98,5,15,1
Next_4551,google,3,123.98,2,24,0
Next_4552,instagram,0,0,0,18,1
Next_4553,google,0,0,1,26,1
Next_4554,google,2,70.989998,4,28,0
Next_4555,instagram,1,65.989998,6,23,0
Next_4556,google,1,101.98,0,5,0
Next_4557,google,0,0,5,23,0
Next_4558,google,3,53.490002,0,4,0
Next_4559,google,1,62.990002,3,19,0
Next_4560,facebook,2,47.990002,1,21,0
Next_4561,google,0,0,5,1,0
Next_4562,facebook,4,67.489998,0,7,1
Next_4563,instagram,0,0,5,21,0
Next_4564,google,2,65.989998,2,7,1
Next_4565,google,1,66.489998,1,10,1
Next_4566,instagram,1,61.990002,6,13,0
Next_4567,facebook,1,67.989998,5,3,0
Next_4568,instagram,0,0,1,13,0
Next_4569,google,2,137.97,7,19,1
Next_4570,instagram,1,67.989998,3,12,0
Next_4571,instagram,1,243.96001,5,15,0
Next_4572,google,1,67.989998,7,12,0
Next_4573,instagram,3,59.990002,2,10,1
Next_4574,google,1,48.490002,3,19,0
Next_4575,referral,1,62.490002,7,4,0
Next_4576,facebook,2,64.989998,1,8,1
Next_4577,facebook,1,79.989998,4,6,0
Next_4578,facebook,1,57.990002,4,14,0
Next_4579,instagram,0,0,6,19,0
Next_4580,google,2,57.990002,4,10,0
Next_4581,instagram,0,0,2,17,1
Next_4582,instagram,6,67.989998,5,2,1
Next_4583,google,0,0,5,11,0
Next_4584,google,0,0,1,2,1
Next_4585,google,2,48.490002,3,19,0
Next_4586,instagram,1,45.990002,0,3,0
Next_4587,google,1,97.980003,5,12,0
Next_4588,facebook,3,181.47,2,14,0
Next_4589,facebook,0,0,0,9,1
Next_4590,google,6,59.990002,6,26,0
Next_4591,facebook,1,49.990002,0,16,1
Next_4592,facebook,2,61.490002,5,5,1
Next_4593,google,4,50.490002,0,15,1
Next_4594,instagram,0,0,4,9,0
Next_4595,instagram,4,58.990002,5,14,0
Next_4596,facebook,4,78.989998,0,10,0
Next_4597,instagram,3,55.490002,5,17,1
Next_4598,google,0,0,7,4,0
Next_4599,google,0,0,1,9,0
Next_4600,google,0,0,1,18,0
Next_4601,google,1,70.489998,4,15,0
Next_4602,google,1,53.990002,1,5,0
Next_4603,instagram,4,67.989998,7,17,0
Next_4604,google,2,60.490002,2,10,0
Next_4605,instagram,0,0,2,23,1
Next_4606,facebook,9,63.990002,0,2,0
Next_4607,google,1,55.490002,4,24,0
Next_4608,google,1,80.989998,5,29,0
Next_4609,google,5,69.489998,4,1,1
Next_4610,instagram,8,132.98,5,22,1
Next_4611,facebook,0,0,4,15,0
Next_4612,facebook,0,0,5,10,0
Next_4613,referral,1,107.98,0,15,1
Next_4614,google,1,131.98,7,15,1
Next_4615,google,2,51.490002,0,9,0
Next_4616,facebook,1,73.989998,1,27,0
Next_4617,instagram,2,131.98,1,1,0
Next_4618,google,4,58.990002,4,15,0
Next_4619,google,0,0,4,5,1
Next_4620,google,5,66.989998,0,22,0
Next_4621,facebook,3,60.490002,4,2,0
Next_4622,google,3,194.97,0,16,0
Next_4623,instagram,2,59.990002,4,1,1
Next_4624,google,4,61.990002,5,14,0
Next_4625,google,4,50.490002,5,19,0
Next_4626,instagram,4,50.490002,1,17,0
Next_4627,referral,13,57.490002,4,16,0
Next_4628,facebook,2,127.98,0,11,0
Next_4629,instagram,1,42.990002,5,7,1
Next_4630,google,2,56.990002,4,22,0
Next_4631,google,2,54.490002,6,7,0
Next_4632,google,2,151.98,5,11,0
Next_4633,facebook,3,60.990002,6,24,0
Next_4634,google,1,58.990002,6,11,1
Next_4635,facebook,4,263.95999,5,26,0
Next_4636,google,0,0,0,22,0
Next_4637,facebook,0,0,1,20,0
Next_4638,referral,0,0,2,19,0
Next_4639,facebook,1,60.990002,6,19,0
Next_4640,referral,1,218.97,5,9,1
Next_4641,google,0,0,3,1,1
Next_4642,instagram,2,61.990002,4,16,0
Next_4643,google,0,0,5,17,0
Next_4644,instagram,0,0,6,19,0
Next_4645,google,1,150.98,0,14,0
Next_4646,google,0,0,6,12,0
Next_4647,facebook,4,242.97,5,20,0
Next_4648,facebook,0,0,5,11,1
Next_4649,facebook,2,52.990002,6,13,0
Next_4650,instagram,0,0,2,18,0
Next_4651,facebook,4,52.990002,2,19,0
Next_4652,instagram,3,200.97,1,20,0
Next_4653,google,6,36.990002,7,23,0
Next_4654,facebook,0,0,2,10,0
Next_4655,instagram,1,73.489998,2,9,0
Next_4656,google,2,73.489998,1,22,0
Next_4657,instagram,0,0,4,8,1
Next_4658,facebook,0,0,7,2,1
Next_4659,instagram,7,75.989998,2,25,0
Next_4660,google,1,57.990002,3,17,0
Next_4661,google,1,54.490002,7,1,0
Next_4662,google,2,227.97,4,2,1
Next_4663,google,0,0,4,13,0
Next_4664,google,1,111.98,5,9,0
Next_4665,facebook,7,136.98,1,1,0
Next_4666,google,1,55.990002,7,9,1
Next_4667,google,3,230.97,5,13,0
Next_4668,google,2,70.989998,5,15,1
Next_4669,instagram,3,50.990002,6,18,1
Next_4670,instagram,1,61.490002,7,24,0
Next_4671,instagram,3,72.489998,5,20,0
Next_4672,other,1,63.990002,1,29,1
Next_4673,instagram,0,0,7,16,0
Next_4674,facebook,0,0,4,12,0
Next_4675,referral,5,111.98,1,9,0
Next_4676,instagram,1,79.989998,6,20,0
Next_4677,google,0,0,2,1,0
Next_4678,google,6,191.97,1,14,0
Next_4679,google,4,72.489998,5,16,0
Next_4680,google,6,60.490002,4,13,0
Next_4681,instagram,1,126.98,5,10,0
Next_4682,instagram,5,55.990002,6,14,0
Next_4683,instagram,1,64.489998,5,3,1
Next_4684,google,0,0,0,1,0
Next_4685,google,4,41.990002,4,18,0
Next_4686,facebook,5,61.990002,6,12,0
Next_4687,instagram,0,0,1,18,0
Next_4688,facebook,0,0,5,7,0
Next_4689,instagram,0,0,5,17,0
Next_4690,facebook,0,0,3,19,0
Next_4691,google,1,62.490002,6,16,0
Next_4692,facebook,0,0,1,27,1
Next_4693,google,0,0,4,12,0
Next_4694,google,4,41.990002,2,4,0
Next_4695,facebook,4,76.489998,5,27,0
Next_4696,instagram,0,0,1,14,0
Next_4697,google,2,51.490002,4,10,0
Next_4698,instagram,1,112.98,0,18,0
Next_4699,other,2,179.97,1,22,0
Next_4700,referral,0,0,2,20,0
Next_4701,instagram,0,0,0,22,0
Next_4702,instagram,1,61.490002,6,18,0
Next_4703,google,6,61.990002,2,20,1
Next_4704,referral,0,0,1,10,0
Next_4705,google,5,209.97,2,16,1
Next_4706,google,2,105.98,4,21,1
Next_4707,google,0,0,1,18,0
Next_4708,google,7,170.97,2,21,0
Next_4709,facebook,5,56.990002,5,22,0
Next_4710,referral,4,91.989998,1,2,1
Next_4711,google,1,185.97,0,12,1
Next_4712,google,3,202.47,5,23,0
Next_4713,facebook,2,203.96001,0,17,0
Next_4714,google,1,59.490002,5,28,0
Next_4715,google,4,89.980003,3,19,0
Next_4716,instagram,0,0,0,14,0
Next_4717,google,0,0,6,16,0
Next_4718,instagram,1,53.990002,7,18,0
Next_4719,other,13,60.990002,4,10,0
Next_4720,google,2,63.490002,4,6,1
Next_4721,instagram,0,0,4,21,0
Next_4722,google,0,0,5,18,0
Next_4723,google,0,0,1,16,0
Next_4724,instagram,1,44.990002,7,17,0
Next_4725,referral,6,153.98,6,9,1
Next_4726,instagram,1,182.97,5,1,0
Next_4727,instagram,0,0,0,20,0
Next_4728,google,3,51.990002,0,9,1
Next_4729,google,1,68.989998,3,11,0
Next_4730,google,2,64.989998,4,17,0
Next_4731,google,3,52.490002,4,12,1
Next_4732,instagram,1,139.98,1,12,0
Next_4733,google,1,37.990002,4,27,0
Next_4734,other,1,139.98,6,18,0
Next_4735,instagram,3,78.489998,1,5,1
Next_4736,facebook,1,60.490002,2,18,0
Next_4737,instagram,1,51.990002,2,15,0
Next_4738,google,1,123.98,5,22,0
Next_4739,instagram,1,47.490002,2,15,0
Next_4740,google,0,0,0,13,0
Next_4741,instagram,0,0,5,16,1
Next_4742,instagram,1,141.98,3,10,0
Next_4743,google,1,46.490002,2,29,0
Next_4744,google,8,61.990002,0,27,0
Next_4745,google,2,51.990002,1,14,0
Next_4746,google,0,0,0,3,0
Next_4747,instagram,1,203.97,1,24,1
Next_4748,google,1,65.489998,5,8,1
Next_4749,instagram,1,58.490002,6,24,1
Next_4750,facebook,8,139.98,6,20,1
Next_4751,google,1,66.989998,1,15,1
Next_4752,google,1,55.990002,0,18,1
Next_4753,google,1,65.989998,7,16,0
Next_4754,google,2,65.989998,2,17,0
Next_4755,facebook,0,0,3,10,1
Next_4756,google,0,0,5,15,0
Next_4757,facebook,5,49.990002,2,13,0
Next_4758,instagram,2,53.490002,2,18,1
Next_4759,facebook,0,0,1,5,0
Next_4760,google,0,0,1,14,0
Next_4761,instagram,1,59.990002,4,21,0
Next_4762,google,3,50.490002,5,15,0
Next_4763,google,2,67.489998,7,8,0
Next_4764,instagram,0,0,0,13,0
Next_4765,facebook,2,145.98,6,2,0
Next_4766,google,0,0,5,17,1
Next_4767,facebook,0,0,0,14,1
Next_4768,facebook,0,0,2,1,0
Next_4769,google,1,197.97,0,24,0
Next_4770,facebook,3,70.989998,5,28,1
Next_4771,google,1,41.990002,7,3,1
Next_4772,google,0,0,0,24,1
Next_4773,instagram,0,0,3,6,0
Next_4774,facebook,0,0,6,15,0
Next_4775,instagram,0,0,0,25,0
Next_4776,google,1,61.990002,5,13,0
Next_4777,referral,0,0,2,4,0
Next_4778,google,1,104.98,6,12,0
Next_4779,instagram,3,71.989998,4,17,0
Next_4780,google,4,218.97,3,7,0
Next_4781,google,3,191.97,1,7,1
Next_4782,google,3,64.989998,6,14,0
Next_4783,instagram,1,77.989998,5,23,0
Next_4784,instagram,3,62.490002,4,17,1
Next_4785,google,0,0,5,3,0
Next_4786,instagram,2,49.990002,2,18,0
Next_4787,google,1,50.990002,5,17,0
Next_4788,instagram,3,265.95999,6,19,0
Next_4789,google,0,0,1,24,0
Next_4790,facebook,3,107.98,4,8,0
Next_4791,instagram,1,57.990002,5,19,0
Next_4792,facebook,0,0,2,10,0
Next_4793,google,3,66.489998,6,15,0
Next_4794,google,1,188.97,5,7,0
Next_4795,google,5,44.490002,4,13,0
Next_4796,facebook,1,46.490002,1,6,1
Next_4797,google,9,49.490002,5,12,0
Next_4798,facebook,1,57.490002,0,12,0
Next_4799,google,0,0,2,12,1
Next_4800,instagram,0,0,0,19,0
Next_4801,facebook,1,103.98,3,3,0
Next_4802,referral,3,49.490002,0,18,0
Next_4803,instagram,0,0,6,18,0
Next_4804,facebook,1,135.98,3,6,0
Next_4805,instagram,0,0,5,19,1
Next_4806,google,8,47.490002,7,20,0
Next_4807,instagram,4,126.98,2,17,0
Next_4808,google,3,55.990002,5,12,1
Next_4809,google,6,54.490002,4,4,1
Next_4810,facebook,8,129.98,4,8,0
Next_4811,instagram,8,65.989998,1,13,0
Next_4812,instagram,1,75.989998,5,15,0
Next_4813,instagram,0,0,4,17,0
Next_4814,facebook,0,0,1,12,0
Next_4815,instagram,3,54.990002,1,18,0
Next_4816,instagram,4,54.990002,0,15,0
Next_4817,facebook,1,113.98,1,16,0
Next_4818,facebook,1,115.98,3,1,0
Next_4819,instagram,3,141.98,6,11,0
Next_4820,instagram,0,0,2,14,0
Next_4821,google,0,0,4,3,1
Next_4822,google,0,0,0,23,0
Next_4823,referral,1,191.97,4,11,1
Next_4824,referral,1,51.990002,4,12,1
Next_4825,instagram,0,0,2,15,0
Next_4826,referral,4,119.98,6,8,0
Next_4827,google,3,191.97,4,15,0
Next_4828,google,12,66.489998,5,21,1
Next_4829,google,4,71.989998,1,21,0
Next_4830,google,1,50.490002,4,9,1
Next_4831,instagram,0,0,6,23,0
Next_4832,google,7,66.989998,2,14,0
Next_4833,facebook,4,65.989998,5,12,1
Next_4834,instagram,1,64.489998,6,14,1
Next_4835,instagram,2,55.990002,4,13,0
Next_4836,instagram,2,61.490002,6,21,0
Next_4837,google,7,57.990002,1,4,0
Next_4838,facebook,5,68.989998,1,4,1
Next_4839,google,1,82.989998,1,15,0
Next_4840,google,2,59.990002,5,17,0
Next_4841,google,1,69.489998,0,30,1
Next_4842,instagram,1,62.490002,2,8,1
Next_4843,instagram,4,135.98,2,18,1
Next_4844,facebook,1,60.990002,5,22,1
Next_4845,instagram,1,62.990002,4,19,0
Next_4846,facebook,0,0,2,3,0
Next_4847,instagram,3,115.98,2,22,0
Next_4848,instagram,0,0,2,5,0
Next_4849,other,6,59.990002,1,18,0
Next_4850,other,0,0,1,3,0
Next_4851,instagram,4,72.989998,4,9,0
Next_4852,google,0,0,0,5,1
Next_4853,google,0,0,2,20,0
Next_4854,google,4,61.990002,4,3,0
Next_4855,google,1,205.47,0,22,0
Next_4856,google,2,209.96001,4,16,0
Next_4857,instagram,0,0,7,12,0
Next_4858,google,0,0,7,4,0
Next_4859,facebook,0,0,4,7,0
Next_4860,instagram,1,194.97,5,6,0
Next_4861,facebook,0,0,7,27,0
Next_4862,facebook,0,0,7,1,1
Next_4863,google,3,63.98,4,20,0
Next_4864,instagram,3,158.97,1,13,0
Next_4865,instagram,0,0,5,2,1
Next_4866,google,1,122.98,7,18,0
Next_4867,instagram,0,0,4,4,0
Next_4868,google,0,0,1,14,1
Next_4869,google,1,53.490002,5,14,1
Next_4870,facebook,0,0,4,17,0
Next_4871,instagram,2,56.990002,5,17,0
Next_4872,instagram,1,73.989998,5,8,0
Next_4873,google,2,74.489998,4,11,1
Next_4874,referral,0,0,1,18,0
Next_4875,instagram,0,0,7,18,1
Next_4876,google,2,114.98,0,11,0
Next_4877,google,1,58.990002,6,3,1
Next_4878,google,19,157.47,0,22,0
Next_4879,instagram,0,0,1,14,1
Next_4880,instagram,1,65.989998,5,13,0
Next_4881,referral,1,67.489998,2,7,1
Next_4882,google,2,56.990002,1,10,0
Next_4883,google,4,70.989998,5,5,0
Next_4884,google,2,152.97,7,7,1
Next_4885,instagram,3,68.989998,4,12,0
Next_4886,google,3,54.990002,1,23,0
Next_4887,referral,0,0,2,10,0
Next_4888,instagram,1,159.98,1,3,0
Next_4889,instagram,1,67.989998,0,14,1
Next_4890,instagram,2,59.990002,1,20,0
Next_4891,facebook,4,64.989998,5,9,0
Next_4892,google,1,64.489998,5,19,0
Next_4893,google,1,61.990002,6,4,0
Next_4894,google,1,63.990002,1,2,0
Next_4895,instagram,1,52.990002,4,27,0
Next_4896,google,0,0,4,17,0
Next_4897,instagram,0,0,0,19,0
Next_4898,instagram,7,133.98,1,4,1
Next_4899,google,1,49.490002,0,2,0
Next_4900,facebook,0,0,6,23,0
Next_4901,instagram,3,69.989998,3,22,1
Next_4902,facebook,1,50.990002,6,15,0
Next_4903,google,0,0,3,5,1
Next_4904,google,2,68.989998,6,1,1
Next_4905,facebook,3,64.989998,7,2,0
Next_4906,instagram,1,58.990002,7,12,0
Next_4907,facebook,0,0,4,8,0
Next_4908,google,2,121.98,1,11,0
Next_4909,instagram,0,0,1,19,0
Next_4910,other,2,64.989998,1,20,0
Next_4911,referral,0,0,6,15,0
Next_4912,facebook,2,65.989998,0,4,0
Next_4913,google,2,217.96001,4,13,0
Next_4914,instagram,3,66.989998,4,24,0
Next_4915,google,0,0,1,26,0
Next_4916,referral,0,0,5,15,0
Next_4917,instagram,3,57.490002,1,5,0
Next_4918,facebook,2,43.990002,5,17,0
Next_4919,google,3,50.990002,4,17,0
Next_4920,google,5,52.990002,1,16,0
Next_4921,google,3,191.97,1,10,0
Next_4922,google,0,0,7,2,1
Next_4923,instagram,1,65.489998,3,20,0
Next_4924,google,2,110.98,6,6,1
Next_4925,facebook,0,0,0,20,0
Next_4926,google,0,0,7,9,0
Next_4927,facebook,1,122.97,4,9,0
Next_4928,instagram,0,0,4,10,0
Next_4929,facebook,0,0,5,20,0
Next_4930,google,2,124.98,1,17,0
Next_4931,instagram,2,190.47,4,11,0
Next_4932,google,1,63.990002,0,10,0
Next_4933,google,1,176.97,4,17,0
Next_4934,instagram,3,54.490002,7,16,1
Next_4935,google,2,219.96001,7,2,0
Next_4936,facebook,0,0,5,16,0
Next_4937,google,0,0,7,26,1
Next_4938,instagram,3,121.98,0,25,0
Next_4939,referral,0,0,5,10,0
Next_4940,referral,1,83.489998,0,11,0
Next_4941,instagram,8,53.490002,0,2,1
Next_4942,google,1,67.989998,1,4,1
Next_4943,referral,3,50.990002,2,2,0
Next_4944,google,4,137.97,5,22,0
Next_4945,google,2,48.490002,0,15,0
Next_4946,google,2,120.98,6,4,0
Next_4947,google,2,45.990002,5,11,0
Next_4948,instagram,4,197.97,6,18,1
Next_4949,facebook,0,0,5,9,0
Next_4950,google,6,66.989998,2,17,0
Next_4951,facebook,1,118.98,0,6,0
Next_4952,instagram,6,63.990002,1,15,1
Next_4953,google,4,58.490002,0,22,0
Next_4954,instagram,6,74.989998,0,20,0
Next_4955,instagram,4,44.990002,4,4,0
Next_4956,google,3,124.98,6,1,0
Next_4957,instagram,1,78.489998,2,19,1
Next_4958,instagram,4,63.490002,2,10,0
Next_4959,referral,2,77.989998,4,14,0
Next_4960,instagram,2,57.990002,1,20,0
Next_4961,google,4,63.990002,7,19,0
Next_4962,google,2,62.990002,1,20,1
Next_4963,instagram,8,54.990002,6,1,0
Next_4964,google,1,127.98,6,15,1
Next_4965,google,1,72.989998,1,9,0
Next_4966,google,0,0,3,2,0
Next_4967,instagram,11,82.989998,1,15,0
Next_4968,referral,9,80.989998,5,14,0
Next_4969,google,1,57.490002,1,3,0
Next_4970,google,1,107.98,1,21,0
Next_4971,instagram,0,0,5,13,0
Next_4972,instagram,0,0,5,16,1
Next_4973,facebook,7,33.990002,4,18,0
Next_4974,google,2,48.490002,0,3,1
Next_4975,google,2,132.98,7,27,1
Next_4976,instagram,0,0,6,2,0
Next_4977,google,1,140.97,5,25,0
Next_4978,facebook,4,68.989998,6,18,0
Next_4979,referral,5,59.990002,2,3,1
Next_4980,other,3,57.490002,3,15,1
Next_4981,instagram,5,65.489998,1,24,0
Next_4982,facebook,0,0,4,9,0
Next_4983,instagram,0,0,0,12,0
Next_4984,google,1,170.97,1,7,0
Next_4985,google,6,58.490002,5,16,0
Next_4986,instagram,0,0,1,9,0
Next_4987,google,2,54.990002,5,19,1
Next_4988,google,3,46.990002,2,11,0
Next_4989,facebook,1,66.489998,1,7,0
Next_4990,other,2,54.990002,1,12,0
Next_4991,facebook,4,60.990002,5,17,0
Next_4992,facebook,3,137.98,7,23,1
Next_4993,instagram,0,0,4,20,0
Next_4994,facebook,0,0,0,23,0
Next_4995,instagram,1,64.989998,1,13,0
Next_4996,google,3,139.98,4,13,0
Next_4997,google,0,0,0,19,0
Next_4998,instagram,6,72.989998,4,21,0
Next_4999,instagram,2,53.990002,2,8,1
Next_5000,google,0,0,1,11,0
Next_5001,instagram,0,0,4,24,0
Next_5002,google,12,59.990002,7,10,1
Next_5003,facebook,1,69.489998,4,13,1
Next_5004,google,2,119.98,2,12,1
Next_5005,facebook,0,0,7,15,0
Next_5006,instagram,3,72.489998,1,15,0
Next_5007,google,3,82.989998,6,6,0
Next_5008,instagram,0,0,2,16,0
Next_5009,google,0,0,6,10,1
Next_5010,instagram,0,0,7,18,0
Next_5011,instagram,1,214.47,3,21,0
Next_5012,instagram,2,61.490002,2,17,0
Next_5013,instagram,2,72.989998,6,24,0
Next_5014,instagram,0,0,6,11,1
Next_5015,google,2,60.990002,0,12,0
Next_5016,google,0,0,1,18,1
Next_5017,instagram,0,0,5,25,1
Next_5018,google,1,80.489998,4,33,0
Next_5019,instagram,1,55.490002,4,12,1
Next_5020,google,2,133.98,5,20,0
Next_5021,google,6,53.490002,7,9,1
Next_5022,instagram,0,0,1,16,0
Next_5023,google,0,0,6,10,0
Next_5024,instagram,0,0,1,17,0
Next_5025,google,2,67.989998,3,18,0
Next_5026,instagram,3,73.489998,4,29,1
Next_5027,facebook,3,53.490002,2,10,1
Next_5028,instagram,1,107.98,6,21,0
Next_5029,google,0,0,4,20,1
Next_5030,facebook,6,50.990002,1,18,0
Next_5031,google,2,55.990002,0,15,1
Next_5032,facebook,6,59.990002,2,2,1
Next_5033,facebook,0,0,7,14,1
Next_5034,google,1,40.990002,4,13,0
Next_5035,google,2,56.990002,6,17,0
Next_5036,instagram,1,62.990002,4,15,0
Next_5037,google,3,182.97,1,13,1
Next_5038,google,3,58.990002,4,12,0
Next_5039,google,6,58.490002,6,11,0
Next_5040,instagram,0,0,4,11,1
Next_5041,google,2,65.989998,4,13,0
Next_5042,facebook,4,157.98,2,6,0
Next_5043,facebook,0,0,3,26,1
Next_5044,google,5,73.489998,4,10,0
Next_5045,google,2,74.989998,0,12,0
Next_5046,google,2,117.98,0,14,0
Next_5047,google,8,52.490002,1,7,0
Next_5048,google,0,0,4,13,1
Next_5049,facebook,10,57.990002,1,5,0
Next_5050,google,2,64.989998,0,22,0
Next_5051,instagram,4,48.990002,5,16,0
Next_5052,google,0,0,3,20,0
Next_5053,instagram,0,0,7,28,0
Next_5054,google,2,65.489998,1,14,1
Next_5055,instagram,1,67.989998,3,14,0
Next_5056,other,0,0,6,6,1
Next_5057,google,3,60.990002,2,9,1
Next_5058,google,0,0,4,3,1
Next_5059,google,0,0,0,15,0
Next_5060,facebook,1,72.989998,1,5,0
Next_5061,google,6,63.490002,2,26,0
Next_5062,google,0,0,0,3,1
Next_5063,google,0,0,7,17,0
Next_5064,instagram,0,0,5,14,1
Next_5065,facebook,4,55.990002,5,15,1
Next_5066,google,0,0,4,17,0
Next_5067,instagram,3,49.490002,2,25,0
Next_5068,instagram,2,68.489998,3,18,1
Next_5069,instagram,3,146.98,2,14,0
Next_5070,instagram,1,78.989998,0,12,0
Next_5071,instagram,2,55.990002,2,14,0
Next_5072,instagram,1,111.98,2,26,0
Next_5073,google,0,0,2,2,0
Next_5074,instagram,3,48.990002,1,18,1
Next_5075,instagram,1,49.990002,1,13,0
Next_5076,google,1,60.990002,5,8,0
Next_5077,facebook,0,0,0,13,1
Next_5078,google,2,59.990002,2,11,1
Next_5079,google,3,63.990002,6,6,0
Next_5080,facebook,12,72.989998,5,17,1
Next_5081,referral,0,0,6,11,1
Next_5082,facebook,4,46.990002,6,20,1
Next_5083,instagram,2,51.990002,5,1,0
Next_5084,facebook,1,229.96001,5,25,0
Next_5085,google,0,0,0,2,0
Next_5086,instagram,12,79.489998,7,20,0
Next_5087,other,0,0,5,5,0
Next_5088,instagram,0,0,4,15,1
Next_5089,google,0,0,1,19,0
Next_5090,google,1,46.990002,5,20,0
Next_5091,google,3,61.490002,7,23,0
Next_5092,google,1,217.47,2,10,1
Next_5093,facebook,0,0,4,8,1
Next_5094,facebook,0,0,4,3,0
Next_5095,instagram,3,53.990002,3,13,1
Next_5096,other,1,44.990002,7,6,0
Next_5097,google,1,141.98,0,10,0
Next_5098,other,3,67.489998,4,5,0
Next_5099,google,6,182.97,4,9,0
Next_5100,instagram,0,0,6,10,1
Next_5101,other,4,69.989998,5,17,0
Next_5102,instagram,2,61.490002,6,13,0
Next_5103,facebook,1,57.990002,4,16,0
Next_5104,facebook,3,55.990002,2,3,0
Next_5105,other,7,60.990002,0,15,0
Next_5106,instagram,1,131.98,5,13,0
Next_5107,instagram,2,63.990002,4,9,0
Next_5108,instagram,0,0,5,22,0
Next_5109,google,1,68.989998,2,16,0
Next_5110,instagram,0,0,1,25,0
Next_5111,google,3,56.990002,0,15,1
Next_5112,google,4,51.490002,1,19,1
Next_5113,instagram,2,95.980003,0,14,0
Next_5114,google,0,0,4,14,0
Next_5115,instagram,0,0,2,18,0
Next_5116,google,1,117.98,2,11,0
Next_5117,instagram,2,76.489998,4,18,0
Next_5118,google,2,140.98,1,18,0
Next_5119,instagram,3,74.989998,5,7,0
Next_5120,google,1,62.490002,7,6,0
Next_5121,facebook,0,0,2,13,0
Next_5122,instagram,0,0,1,13,0
Next_5123,instagram,1,59.990002,1,8,0
Next_5124,facebook,2,139.98,0,6,1
Next_5125,google,3,123.98,4,19,0
Next_5126,google,2,54.990002,2,4,0
Next_5127,referral,0,0,3,11,0
Next_5128,referral,6,126.98,6,11,0
Next_5129,google,4,68.989998,6,26,1
Next_5130,instagram,6,39.990002,7,18,0
Next_5131,google,1,123.98,1,10,0
Next_5132,facebook,0,0,2,19,0
Next_5133,instagram,1,131.98,4,19,0
Next_5134,google,0,0,1,13,0
Next_5135,instagram,3,56.490002,0,15,0
Next_5136,facebook,0,0,5,24,0
Next_5137,instagram,6,44.990002,1,27,0
Next_5138,instagram,0,0,7,11,1
Next_5139,google,6,49.490002,3,21,0
Next_5140,instagram,0,0,1,1,0
Next_5141,facebook,2,61.990002,5,19,0
Next_5142,instagram,0,0,7,24,0
Next_5143,instagram,0,0,5,28,0
