client_id,year_month,service_type,telepass_pay,number_transactions,expenditures
35747,Jun-19,FUEL CON APP,1,3,150
35747,Jun-20,FUEL CON APP,1,4,262
35747,Jul-19,FUEL CON APP,1,4,210
35747,Aug-19,FUEL CON APP,1,4,169.5
35747,Sep-19,FUEL CON APP,1,1,50
35747,Oct-19,FUEL CON APP,1,3,180
35747,Dec-19,FUEL CON APP,1,3,112.23
35747,Jan-20,BOLLO AUTO,1,1,410.12
32653,Jan-20,PARCHEGGI/TRAGHETTI,0,1,1.5
32653,May-20,PARCHEGGI/TRAGHETTI,0,1,1.5
32653,Jun-19,PARCHEGGI/TRAGHETTI,0,2,4
32653,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3.5
14693,Apr-20,FUEL CON APP,1,1,18
14693,Mar-20,TURBO RICARICA CARTA,1,1,10
14693,Apr-20,TURBO RICARICA CARTA,1,1,10
4092,Jan-20,BOLLO AUTO,1,1,301.15
15953,Jul-19,PARCHEGGI/TRAGHETTI,0,2,3.15
2329,Jan-20,PARCHEGGI/TRAGHETTI,0,5,15.69402289
2329,Feb-20,PARCHEGGI/TRAGHETTI,0,7,18.7481624
2329,Apr-20,PARCHEGGI/TRAGHETTI,0,5,11.08295615
2329,May-20,PARCHEGGI/TRAGHETTI,0,6,11.31560353
2329,Jun-19,PARCHEGGI/TRAGHETTI,0,3,10.09461675
2329,Jul-19,PARCHEGGI/TRAGHETTI,0,3,27.80795989
2329,Sep-19,PARCHEGGI/TRAGHETTI,0,3,3.420015461
2329,Oct-19,PARCHEGGI/TRAGHETTI,0,3,3.856451376
951,Feb-20,BOLLO AUTO,1,1,218.59
35762,May-20,PARCHEGGI/TRAGHETTI,0,1,6.140331285
35762,Jun-19,PARCHEGGI/TRAGHETTI,0,3,15.72268558
35762,Sep-19,PARCHEGGI/TRAGHETTI,0,4,11.34304087
35762,Jun-20,PARCHEGGIO STRISCE BLU,1,5,6.159548715
35762,Jul-19,PARCHEGGIO STRISCE BLU,1,5,2.094683634
6422,Mar-20,TURBO RICARICA CARTA,1,1,10
3651,Sep-19,PARCHEGGI/TRAGHETTI,0,1,7.2
3651,Dec-19,PARCHEGGI/TRAGHETTI,0,1,2.4
2931,May-20,PARCHEGGI/TRAGHETTI,0,2,7.1
2931,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4.8
2931,Nov-19,PARCHEGGI/TRAGHETTI,0,1,7.3
27632,Apr-20,PARCHEGGI/TRAGHETTI,0,1,0.5
27632,May-20,PARCHEGGI/TRAGHETTI,0,8,6
27632,Jul-19,PARCHEGGI/TRAGHETTI,0,1,2.6
27632,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.6
27632,Dec-19,PARCHEGGI/TRAGHETTI,0,1,1.3
34678,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.5
10689,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4.830281214
29542,Jan-20,PARCHEGGI/TRAGHETTI,0,3,4.8
29542,Feb-20,PARCHEGGI/TRAGHETTI,0,6,33.8
29542,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2.5
29542,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1.2
29542,May-20,PARCHEGGI/TRAGHETTI,0,3,12.6
29542,Jun-19,PARCHEGGI/TRAGHETTI,0,1,12
29542,Jul-19,PARCHEGGI/TRAGHETTI,0,2,10.8
29542,Sep-19,PARCHEGGI/TRAGHETTI,0,3,14.8
29542,Oct-19,PARCHEGGI/TRAGHETTI,0,3,11
29542,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.5
29542,Dec-19,PARCHEGGI/TRAGHETTI,0,3,14
28858,Apr-20,PARCHEGGI/TRAGHETTI,0,1,5.771071136
28858,Apr-20,ACCESSO AREA C MILANO,0,3,13.14274064
28858,Feb-20,FUEL CON APP,1,1,163.3175257
28858,Mar-20,FUEL CON APP,1,6,377.0458797
28858,Apr-20,FUEL CON APP,1,3,85.26815621
28858,May-20,FUEL CON APP,1,4,207.3117094
28858,Jun-19,FUEL CON APP,1,3,112.6317305
28858,Jun-20,FUEL CON APP,1,4,231.6270234
28858,Aug-19,FUEL CON APP,1,3,131.8329068
28858,Oct-19,FUEL CON APP,1,7,239.3662789
32134,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4.8
32134,Mar-20,PARCHEGGI/TRAGHETTI,0,1,4.8
32134,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4.6
13480,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4.5
13480,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4.5
13480,Aug-19,PARCHEGGI/TRAGHETTI,0,4,32.75
24712,Apr-20,BOLLO AUTO,1,3,189.0031162
24712,Jan-20,TURBO RICARICA CARTA,1,3,286.8189363
24712,Apr-20,TURBO RICARICA CARTA,1,1,215.6981888
24712,Jun-19,TURBO RICARICA CARTA,1,4,328.910453
24712,Jun-20,TURBO RICARICA CARTA,1,3,319.4580745
24712,Aug-19,TURBO RICARICA CARTA,1,3,278.153196
24712,Dec-19,TURBO RICARICA CARTA,1,3,165.7239116
33866,Jan-20,PARCHEGGI/TRAGHETTI,0,1,1.5
11329,Jan-20,PARCHEGGI/TRAGHETTI,0,1,1
11329,Apr-20,PARCHEGGI/TRAGHETTI,0,2,4
18238,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2.4
3441,Sep-19,PARCHEGGI/TRAGHETTI,0,3,20.70787791
33680,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.4
32703,Jan-20,PARCHEGGIO STRISCE BLU,1,6,2.53
32703,Feb-20,PARCHEGGIO STRISCE BLU,1,5,4.63
32703,Mar-20,PARCHEGGIO STRISCE BLU,1,2,2.11
32703,Apr-20,PARCHEGGIO STRISCE BLU,1,3,2.97
32703,May-20,PARCHEGGIO STRISCE BLU,1,8,4.37
32703,Jun-19,PARCHEGGIO STRISCE BLU,1,1,0.37
32703,Jun-20,PARCHEGGIO STRISCE BLU,1,3,1.21
32703,Jul-19,PARCHEGGIO STRISCE BLU,1,3,1.36
32703,Aug-19,PARCHEGGIO STRISCE BLU,1,3,0.88
32703,Sep-19,PARCHEGGIO STRISCE BLU,1,3,1.16
32703,Oct-19,PARCHEGGIO STRISCE BLU,1,3,1.3
32703,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.47
32703,Dec-19,PARCHEGGIO STRISCE BLU,1,3,1.04
15185,Jul-19,PARCHEGGIO STRISCE BLU,1,1,2.25
15185,Oct-19,PARCHEGGIO STRISCE BLU,1,1,2.02
9279,May-20,PARCHEGGI/TRAGHETTI,0,3,5.537018622
9279,Dec-19,PARCHEGGI/TRAGHETTI,0,2,7.902384229
34884,Mar-20,PARCHEGGI/TRAGHETTI,0,2,2
34884,Jun-20,PARCHEGGIO STRISCE BLU,1,1,1
34884,Sep-19,TURBO RICARICA CARTA,1,1,10
34884,Sep-19,MOBILITÀ CONDIVISA,1,9,24.14
34884,Oct-19,MOBILITÀ CONDIVISA,1,26,76.96
34884,Nov-19,MOBILITÀ CONDIVISA,1,9,27
21945,Feb-20,PARCHEGGI/TRAGHETTI,0,1,8.517290772
21945,Mar-20,PARCHEGGI/TRAGHETTI,0,1,9.06461755
21945,Jul-19,PARCHEGGI/TRAGHETTI,0,4,6.057848548
21945,Dec-19,PARCHEGGI/TRAGHETTI,0,3,4.33540859
21945,Jan-20,PARCHEGGIO STRISCE BLU,1,5,1.732435225
21945,Feb-20,PARCHEGGIO STRISCE BLU,1,4,6.400948307
21945,Apr-20,PARCHEGGIO STRISCE BLU,1,1,3.695222745
21945,May-20,PARCHEGGIO STRISCE BLU,1,5,7.697764464
21945,Jun-19,PARCHEGGIO STRISCE BLU,1,1,6.353566458
21945,Jun-20,PARCHEGGIO STRISCE BLU,1,3,5.710995823
21945,Jul-19,PARCHEGGIO STRISCE BLU,1,6,2.757215135
21945,Aug-19,PARCHEGGIO STRISCE BLU,1,1,1.531910516
21945,Sep-19,PARCHEGGIO STRISCE BLU,1,5,5.592071883
21945,Oct-19,PARCHEGGIO STRISCE BLU,1,5,3.466761509
21945,Nov-19,PARCHEGGIO STRISCE BLU,1,3,5.04449689
21945,Dec-19,PARCHEGGIO STRISCE BLU,1,6,1.602309885
13433,Feb-20,PARCHEGGI/TRAGHETTI,0,1,6
24894,Jan-20,PARCHEGGI/TRAGHETTI,0,2,5.2
24894,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1.3
24894,Apr-20,PARCHEGGI/TRAGHETTI,0,1,7
24894,Nov-19,PARCHEGGI/TRAGHETTI,0,1,3.9
34160,Jul-19,PARCHEGGI/TRAGHETTI,0,1,1
35373,Jul-19,PARCHEGGIO STRISCE BLU,1,3,12.73028416
33893,Jan-20,PARCHEGGI/TRAGHETTI,0,5,18.3
33893,Feb-20,PARCHEGGI/TRAGHETTI,0,6,27.1
33893,Mar-20,PARCHEGGI/TRAGHETTI,0,2,5
33893,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.4
33893,May-20,PARCHEGGI/TRAGHETTI,0,5,26.7
33893,Jun-19,PARCHEGGI/TRAGHETTI,0,5,15
33893,Jul-19,PARCHEGGI/TRAGHETTI,0,3,12
33893,Aug-19,PARCHEGGI/TRAGHETTI,0,6,14.4
33893,Sep-19,PARCHEGGI/TRAGHETTI,0,5,14.4
33893,Oct-19,PARCHEGGI/TRAGHETTI,0,2,7.5
33893,Nov-19,PARCHEGGI/TRAGHETTI,0,1,5
33893,Dec-19,PARCHEGGI/TRAGHETTI,0,4,16
32542,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
32542,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2
32542,Apr-20,PARCHEGGI/TRAGHETTI,0,4,12
32542,May-20,PARCHEGGI/TRAGHETTI,0,2,4
32542,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4
32542,Jul-19,PARCHEGGI/TRAGHETTI,0,3,10
32542,Sep-19,PARCHEGGI/TRAGHETTI,0,3,6
32542,Oct-19,PARCHEGGI/TRAGHETTI,0,2,4
32542,Jan-20,PARCHEGGIO STRISCE BLU,1,3,6.7
32542,Feb-20,PARCHEGGIO STRISCE BLU,1,2,2.18
32542,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1
32542,Apr-20,PARCHEGGIO STRISCE BLU,1,1,0.57
32542,May-20,PARCHEGGIO STRISCE BLU,1,3,2.35
32542,Jun-20,PARCHEGGIO STRISCE BLU,1,2,3.37
32542,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.58
32542,Nov-19,PARCHEGGIO STRISCE BLU,1,2,2.09
32542,Dec-19,PARCHEGGIO STRISCE BLU,1,1,2
32542,Apr-20,TURBO RICARICA CARTA,1,1,30
32542,Aug-19,TURBO RICARICA CARTA,1,1,20
29074,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1
30216,Feb-20,ASSICURAZIONE INFORTUNI,0,2,19.6
30216,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
30216,May-20,ASSICURAZIONE INFORTUNI,0,2,39.2
24751,Feb-20,PARCHEGGI/TRAGHETTI,0,2,46
24751,Dec-19,PARCHEGGI/TRAGHETTI,0,1,39
24469,Apr-20,PARCHEGGIO STRISCE BLU,1,1,1.65
24469,May-20,PARCHEGGIO STRISCE BLU,1,1,4
24469,Sep-19,PARCHEGGIO STRISCE BLU,1,1,4.2
24469,Oct-19,PARCHEGGIO STRISCE BLU,1,1,6
968,Jan-20,BOLLO AUTO,1,1,203.3939963
98,Jul-19,PARCHEGGI/TRAGHETTI,0,2,0.75
98,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2.25
29089,Jul-19,PARCHEGGI/TRAGHETTI,0,3,23.85570968
2461,Jul-19,PARCHEGGI/TRAGHETTI,0,2,12.5
2461,Feb-20,FUEL CON APP,1,1,20.01
2461,Jul-19,TURBO RICARICA CARTA,1,1,100
2461,Aug-19,TURBO RICARICA CARTA,1,1,20
2461,Nov-19,TURBO RICARICA CARTA,1,2,70
1314,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4.535168974
3316,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2
3316,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4
24514,Mar-20,PARCHEGGI/TRAGHETTI,0,1,8.653957936
24514,Jan-20,PARCHEGGIO STRISCE BLU,1,6,4.673910535
24514,Feb-20,PARCHEGGIO STRISCE BLU,1,10,8.387173246
24514,Mar-20,PARCHEGGIO STRISCE BLU,1,5,2.707724195
24514,Apr-20,PARCHEGGIO STRISCE BLU,1,8,10.43698601
24514,May-20,PARCHEGGIO STRISCE BLU,1,9,5.443411914
24514,Jun-19,PARCHEGGIO STRISCE BLU,1,5,1.48260541
24514,Jun-20,PARCHEGGIO STRISCE BLU,1,5,2.984078806
24514,Jul-19,PARCHEGGIO STRISCE BLU,1,6,6.381259728
24514,Aug-19,PARCHEGGIO STRISCE BLU,1,1,2.149736489
24514,Sep-19,PARCHEGGIO STRISCE BLU,1,5,7.997729261
24514,Oct-19,PARCHEGGIO STRISCE BLU,1,10,10.83898224
24514,Nov-19,PARCHEGGIO STRISCE BLU,1,1,3.73824212
24514,Dec-19,PARCHEGGIO STRISCE BLU,1,7,3.432253135
32359,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1.5
32359,Jul-19,PARCHEGGIO STRISCE BLU,1,1,10.8
21512,Feb-20,PARCHEGGI/TRAGHETTI,0,3,9.510751533
19259,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.38
19259,Feb-20,PARCHEGGIO STRISCE BLU,1,2,1.33
19259,Apr-20,PARCHEGGIO STRISCE BLU,1,4,4.55
19259,Jun-20,PARCHEGGIO STRISCE BLU,1,1,0.58
19259,Jul-19,PARCHEGGIO STRISCE BLU,1,3,4.98
19259,Aug-19,PARCHEGGIO STRISCE BLU,1,3,5.85
19259,Sep-19,PARCHEGGIO STRISCE BLU,1,4,14.11
19259,Oct-19,PARCHEGGIO STRISCE BLU,1,5,25.19
19259,Nov-19,PARCHEGGIO STRISCE BLU,1,4,3.49
19259,Dec-19,PARCHEGGIO STRISCE BLU,1,1,0.2
19259,Oct-19,TURBO RICARICA CARTA,1,1,20
19259,Nov-19,TURBO RICARICA CARTA,1,1,20
19259,Mar-20,ASSICURAZIONE INFORTUNI,0,1,0
19259,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
19259,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34406,Jan-20,PARCHEGGIO STRISCE BLU,1,9,10.71155619
34406,Apr-20,PARCHEGGIO STRISCE BLU,1,6,7.577618045
34406,May-20,PARCHEGGIO STRISCE BLU,1,3,4.077236524
34406,Jun-19,PARCHEGGIO STRISCE BLU,1,4,5.429809793
34406,Jul-19,PARCHEGGIO STRISCE BLU,1,6,5.675226492
34406,Aug-19,PARCHEGGIO STRISCE BLU,1,5,4.105689858
34406,Oct-19,PARCHEGGIO STRISCE BLU,1,6,7.649294354
31816,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1
31816,May-20,PARCHEGGI/TRAGHETTI,0,2,11.2
12385,Aug-19,PARCHEGGI/TRAGHETTI,0,2,2.75
12385,Sep-19,PARCHEGGI/TRAGHETTI,0,3,10.45
20649,Feb-20,PARCHEGGI/TRAGHETTI,0,1,9.771477792
20649,Jun-19,PARCHEGGI/TRAGHETTI,0,6,34.60494105
20649,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4.905771275
20649,Oct-19,PARCHEGGI/TRAGHETTI,0,3,7.388648994
3326,Nov-19,FUEL CON APP,1,1,20
3326,Jan-20,TURBO RICARICA CARTA,1,1,150
3326,Feb-20,TURBO RICARICA CARTA,1,1,150
3326,Mar-20,TURBO RICARICA CARTA,1,2,300
3326,May-20,TURBO RICARICA CARTA,1,1,150
3326,Aug-19,TURBO RICARICA CARTA,1,1,150
3326,Oct-19,TURBO RICARICA CARTA,1,1,150
3326,Feb-20,IMP.BOLLO RENDICONTO ANNUALE,1,1,2
17968,May-20,PARCHEGGI/TRAGHETTI,0,2,7.7
17968,Jul-19,PARCHEGGI/TRAGHETTI,0,1,5.1
17968,Dec-19,PARCHEGGI/TRAGHETTI,0,2,7.7
17968,Jan-20,PARCHEGGIO STRISCE BLU,1,5,7.06
17968,Feb-20,PARCHEGGIO STRISCE BLU,1,8,4.78
17968,Mar-20,PARCHEGGIO STRISCE BLU,1,6,8.82
17968,Apr-20,PARCHEGGIO STRISCE BLU,1,5,4.77
17968,May-20,PARCHEGGIO STRISCE BLU,1,6,12.19
17968,Jun-19,PARCHEGGIO STRISCE BLU,1,4,2.36
17968,Jun-20,PARCHEGGIO STRISCE BLU,1,1,3.3
17968,Jul-19,PARCHEGGIO STRISCE BLU,1,3,2.35
17968,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0.2
17968,Sep-19,PARCHEGGIO STRISCE BLU,1,5,7.01
17968,Oct-19,PARCHEGGIO STRISCE BLU,1,3,3.67
17968,Nov-19,PARCHEGGIO STRISCE BLU,1,4,4.4
17968,Dec-19,PARCHEGGIO STRISCE BLU,1,4,8.28
16631,Aug-19,PARCHEGGI/TRAGHETTI,0,1,8.75
34071,Aug-19,PARCHEGGI/TRAGHETTI,0,2,5
34071,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Jul-19,ASSICURAZIONE INFORTUNI,0,1,0
34071,Aug-19,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Sep-19,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Oct-19,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Nov-19,ASSICURAZIONE INFORTUNI,0,1,19.6
34071,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
5420,Jun-19,PARCHEGGI/TRAGHETTI,0,6,28.15667773
5420,Jul-19,PARCHEGGI/TRAGHETTI,0,3,28.38351874
5420,Sep-19,PARCHEGGI/TRAGHETTI,0,3,17.09264449
5420,Dec-19,PARCHEGGI/TRAGHETTI,0,2,20.64289585
2252,May-20,BOLLO AUTO,1,1,186.01
18842,Jan-20,PARCHEGGIO STRISCE BLU,1,3,9.67
18842,May-20,PARCHEGGIO STRISCE BLU,1,8,15.81
18837,Aug-19,PARCHEGGI/TRAGHETTI,0,2,6
32574,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
32574,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
32574,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
32574,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
32574,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
32574,Nov-19,ASSICURAZIONE INFORTUNI,0,1,0
32574,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
28378,Jul-19,PARCHEGGI/TRAGHETTI,0,2,3
28378,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
12744,Jan-20,PARCHEGGI/TRAGHETTI,0,7,28.65446026
12744,Feb-20,PARCHEGGI/TRAGHETTI,0,8,35.2239399
12744,Mar-20,PARCHEGGI/TRAGHETTI,0,3,8.020850816
12744,Apr-20,PARCHEGGI/TRAGHETTI,0,3,11.2917743
12744,May-20,PARCHEGGI/TRAGHETTI,0,12,59.85336266
12744,Jun-19,PARCHEGGI/TRAGHETTI,0,5,15.6756616
12744,Jul-19,PARCHEGGI/TRAGHETTI,0,7,32.03245454
12744,Sep-19,PARCHEGGI/TRAGHETTI,0,1,11.34146866
12744,Oct-19,PARCHEGGI/TRAGHETTI,0,6,35.23386958
12744,Dec-19,PARCHEGGI/TRAGHETTI,0,1,12.68648874
2847,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4.8
9834,Jan-20,PARCHEGGIO STRISCE BLU,1,2,1.46
9834,Apr-20,PARCHEGGIO STRISCE BLU,1,1,8.54
9834,Jun-19,PARCHEGGIO STRISCE BLU,1,1,2.48
9834,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.8
9834,Oct-19,PARCHEGGIO STRISCE BLU,1,1,1.8
9834,Dec-19,PARCHEGGIO STRISCE BLU,1,3,14.64
7669,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3.7
200,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3.131019327
13485,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1.5
24264,Jul-19,PARCHEGGIO STRISCE BLU,1,4,4.294568631
24264,Oct-19,PARCHEGGIO STRISCE BLU,1,3,6.335200681
24264,Apr-20,ASSICURAZIONE INFORTUNI,0,1,10.95630957
24264,May-20,ASSICURAZIONE INFORTUNI,0,5,63.00481715
9914,Jul-19,PARCHEGGIO STRISCE BLU,1,1,1.36
9914,Nov-19,PARCHEGGIO STRISCE BLU,1,1,1.8
35571,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2.1
2510,Jan-20,PARCHEGGI/TRAGHETTI,0,1,9
2510,May-20,PARCHEGGI/TRAGHETTI,0,1,15
2510,Feb-20,PARCHEGGIO STRISCE BLU,1,1,1.17
2510,Jun-19,PARCHEGGIO STRISCE BLU,1,1,20.93
2510,Jul-19,PARCHEGGIO STRISCE BLU,1,1,6
2510,Sep-19,PARCHEGGIO STRISCE BLU,1,1,13.35
2510,Oct-19,PARCHEGGIO STRISCE BLU,1,5,35.83
2510,Mar-20,BOLLO AUTO,1,1,81.7
2510,Dec-19,BOLLO AUTO,1,1,67.66
21416,Aug-19,PARCHEGGI/TRAGHETTI,0,3,15.75
17560,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1
17560,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
15449,Mar-20,PARCHEGGI/TRAGHETTI,0,1,0.5
15449,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
15449,May-20,PARCHEGGI/TRAGHETTI,0,2,1
12968,May-20,PARCHEGGI/TRAGHETTI,0,1,0
20299,Feb-20,PARCHEGGI/TRAGHETTI,0,1,5
32499,Jan-20,PARCHEGGI/TRAGHETTI,0,1,4
32499,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4
32499,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4
32499,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4
32499,Dec-19,PARCHEGGI/TRAGHETTI,0,1,4
18097,Jan-20,PARCHEGGI/TRAGHETTI,0,3,10.117656
4155,Apr-20,PARCHEGGI/TRAGHETTI,0,3,11.84989533
13424,May-20,PARCHEGGI/TRAGHETTI,0,1,2
13424,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
23945,Feb-20,PARCHEGGI/TRAGHETTI,0,1,3.6
23945,Mar-20,PARCHEGGI/TRAGHETTI,0,1,5.4
23945,Apr-20,PARCHEGGI/TRAGHETTI,0,1,5.4
23945,May-20,PARCHEGGI/TRAGHETTI,0,1,5.4
23945,Jul-19,PARCHEGGI/TRAGHETTI,0,3,10.8
23945,Sep-19,PARCHEGGI/TRAGHETTI,0,2,5.4
23945,Nov-19,PARCHEGGI/TRAGHETTI,0,1,5.4
23945,Dec-19,PARCHEGGI/TRAGHETTI,0,1,3.6
12484,Feb-20,PARCHEGGI/TRAGHETTI,0,1,1
12484,Nov-19,PARCHEGGI/TRAGHETTI,0,1,1
29767,May-20,PARCHEGGI/TRAGHETTI,0,1,39
19709,Oct-19,PARCHEGGI/TRAGHETTI,0,1,6.170548153
19709,Feb-20,FUEL CON APP,1,4,75.69584845
19709,Mar-20,FUEL CON APP,1,4,78.64803751
19709,Apr-20,TURBO RICARICA CARTA,1,2,150
7176,Jan-20,PARCHEGGI/TRAGHETTI,0,2,7.85
7176,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
7176,Aug-19,PARCHEGGI/TRAGHETTI,0,2,12
25624,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2.6
25624,May-20,PARCHEGGI/TRAGHETTI,0,1,9.2
25624,Jul-19,PARCHEGGI/TRAGHETTI,0,1,7.2
25624,Oct-19,PARCHEGGI/TRAGHETTI,0,1,5.4
25624,Jan-20,FUEL CON APP,1,1,20
25624,Apr-20,FUEL CON APP,1,1,60
25624,May-20,FUEL CON APP,1,2,81.01
25624,Jun-19,FUEL CON APP,1,1,47
25624,Jun-20,FUEL CON APP,1,1,55
25624,Aug-19,FUEL CON APP,1,1,48
25624,Sep-19,FUEL CON APP,1,2,76
25624,Oct-19,FUEL CON APP,1,1,20
25624,Nov-19,FUEL CON APP,1,1,47
25624,May-20,BOLLO AUTO,1,2,287.54
15161,Feb-20,PARCHEGGI/TRAGHETTI,0,3,12.67112294
35673,May-20,PARCHEGGIO STRISCE BLU,1,2,5.224187232
35673,Jul-19,PARCHEGGIO STRISCE BLU,1,6,3.939744816
35673,Aug-19,PARCHEGGIO STRISCE BLU,1,11,21.88573281
35673,Sep-19,PARCHEGGIO STRISCE BLU,1,12,18.30540532
35673,Nov-19,PARCHEGGIO STRISCE BLU,1,1,1.205512717
35673,Jan-20,FUEL CON APP,1,6,227.0977365
35673,Feb-20,FUEL CON APP,1,3,183.9102984
35673,Mar-20,FUEL CON APP,1,3,97.21770945
35673,Apr-20,FUEL CON APP,1,3,109.576483
35673,May-20,FUEL CON APP,1,3,57.32482494
35673,Jun-19,FUEL CON APP,1,3,149.0716768
35673,Jun-20,FUEL CON APP,1,2,128.4235392
35673,Jul-19,FUEL CON APP,1,7,147.0427633
35673,Aug-19,FUEL CON APP,1,4,126.6531926
35673,Sep-19,FUEL CON APP,1,7,154.8703542
35673,Oct-19,FUEL CON APP,1,5,93.96970481
35673,Nov-19,FUEL CON APP,1,2,213.4048185
35673,Dec-19,FUEL CON APP,1,5,95.55845436
35673,May-20,BOLLO AUTO,1,1,218.9354588
35673,Sep-19,BOLLO AUTO,1,3,134.4193326
7389,May-20,PARCHEGGI/TRAGHETTI,0,1,7
1307,Feb-20,PARCHEGGIO STRISCE BLU,1,2,1.845319892
1307,Mar-20,PARCHEGGIO STRISCE BLU,1,5,4.21987305
1307,May-20,PARCHEGGIO STRISCE BLU,1,1,9.895435063
1307,Jun-20,PARCHEGGIO STRISCE BLU,1,6,2.966428424
8332,Jun-19,PARCHEGGI/TRAGHETTI,0,3,1.269903931
14466,Jan-20,PARCHEGGI/TRAGHETTI,0,1,4.4
14466,May-20,PARCHEGGI/TRAGHETTI,0,1,8.8
31137,Aug-19,FUEL CON APP,1,1,20
21639,Apr-20,PARCHEGGI/TRAGHETTI,0,3,9.260352239
10608,Feb-20,PARCHEGGI/TRAGHETTI,0,3,5.953806558
10608,Apr-20,PARCHEGGIO STRISCE BLU,1,3,2.748436214
10608,May-20,PARCHEGGIO STRISCE BLU,1,3,7.656954112
27298,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
27298,Feb-20,PARCHEGGI/TRAGHETTI,0,1,2
27298,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
27298,Mar-20,ASSICURAZIONE INFORTUNI,0,2,39.2
27298,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
27298,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
27298,Nov-19,ASSICURAZIONE INFORTUNI,0,2,19.6
27298,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
17871,Jun-19,PARCHEGGIO STRISCE BLU,0,1,1.65
24007,Feb-20,PARCHEGGI/TRAGHETTI,0,3,16.84212352
24007,May-20,PARCHEGGI/TRAGHETTI,0,1,26.3485452
1618,May-20,BOLLO AUTO,1,3,428.5087031
1618,Aug-19,BOLLO AUTO,1,3,114.8771024
