business_id,instructed_lawyer_id,transaction_id,relevant_price,commission_rate,transaction_type,created_at,instructed_at,notified_at,number_of_quotes,legal_area,international_lawyer,enterprise,cost_of_acquisition,cost_of_service
52472,480,4531,537.9152,0.15,first,2017/10/30,2018/01/03,2018/01/03,5,Consumer,0,0,132.3271,24.7441
52478,588,4343,537.9152,0.15,first,2017/10/30,2017/11/28,2017/11/28,5,Litigation & Dispute Resolution,0,0,132.3271,24.7441
26066,473,4296,1107.03,0.15,back-to-lexoo,2017/10/30,2017/11/20,2017/11/20,4,Financial Services,0,0,132.3271,24.7441
52494,226,4174,527.1569,0.15,first,2017/10/31,2017/11/01,2017/11/01,4,Employment,0,0,132.3271,24.7441
28510,151,4535,914.4559,0.15,back-to-lexoo,2017/10/31,2018/01/03,2018/01/03,5,Property,0,0,132.3271,24.7441
20599,571,4274,1344.788,0.15,back-to-lexoo,2017/10/31,2017/11/15,2017/11/15,6,IT & E-commerce,0,0,132.3271,24.7441
41953,510,4157,1871.945,0.2,back-to-lexoo,2017/10/31,2017/10/31,2017/10/31,5,Commercial Law,1,1,691.759,72.08064
49054,473,5832,9835.511,0.2,back-to-lexoo,2017/10/31,2018/05/14,2018/05/14,2,Financial Services,0,1,691.759,72.08064
52620,602,4405,484.1237,0.15,first,2017/11/01,2017/12/04,2017/12/04,5,Corporate Law,0,0,132.3271,24.7441
52636,397,4288,699.2898,0.15,first,2017/11/01,2017/11/17,2017/11/17,8,Insolvency & Debt administration,0,0,132.3271,24.7441
13093,539,4207,376.5407,0.15,back-to-lexoo,2017/11/01,2017/11/03,2017/11/03,4,Litigation & Dispute Resolution,0,0,132.3271,24.7441
52750,602,4223,532.5361,0.15,first,2017/11/02,2017/11/06,2017/11/06,4,Commercial Law,0,0,132.3271,24.7441
52766,151,4534,839.1477,0.15,first,2017/11/02,2018/01/03,2018/01/03,5,Property,0,0,132.3271,24.7441
52866,301,4232,640.1191,0.15,first,2017/11/03,2017/11/07,2017/11/07,4,IT & E-commerce,0,0,132.3271,24.7441
52932,226,4216,317.37,0.15,first,2017/11/03,2017/11/06,2017/11/06,2,Employment,0,0,132.3271,24.7441
44087,133,4306,290.4742,0.15,first,2017/11/05,2017/11/21,2017/11/21,5,Litigation & Dispute Resolution,0,0,132.3271,24.7441
53078,151,4532,968.2474,0.15,first,2017/11/06,2018/01/03,2018/01/03,5,Property,0,0,132.3271,24.7441
53080,397,4267,645.4983,0.15,first,2017/11/06,2017/11/14,2017/11/14,5,Litigation & Dispute Resolution,0,0,132.3271,24.7441
53098,170,4247,537.9152,0.15,first,2017/11/06,2017/11/09,2017/11/09,5,Funding/Shares,0,0,132.3271,24.7441
53118,364,5696,1065.072,0.2,back-to-lawyer,2017/11/07,2017/11/08,2018/05/24,4,Commercial Law,0,1,691.759,0
53118,364,4519,381.6509,0.2,back-to-lawyer,2017/11/07,2017/11/08,2018/01/02,4,Commercial Law,0,1,691.759,0
53118,364,4237,710.0481,0.2,first,2017/11/07,2017/11/08,2017/11/08,4,Commercial Law,0,1,691.759,72.08064
53118,364,5978,456.2059,0.2,back-to-lawyer,2017/11/07,2017/11/08,2018/06/28,4,Commercial Law,0,1,691.759,0
53118,364,4903,899.986,0.2,back-to-lawyer,2017/11/07,2017/11/08,2018/02/15,4,Commercial Law,0,1,691.759,0
53118,364,5695,662.1198,0.2,back-to-lawyer,2017/11/07,2017/11/08,2018/05/24,4,Commercial Law,0,1,691.759,0
52682,133,4427,258.1993,0.15,first,2017/11/07,2017/12/07,2017/12/07,5,Litigation & Dispute Resolution,0,0,132.3271,24.7441
53164,335,4446,430.3322,0.15,first,2017/11/07,2017/12/12,2017/12/12,5,Property,0,0,132.3271,24.7441
40597,301,4301,661.6357,0.15,back-to-lexoo,2017/11/07,2017/11/20,2017/11/20,2,Commercial Law,0,0,132.3271,24.7441
53262,584,4308,2689.576,0.15,first,2017/11/08,2017/11/22,2017/11/22,6,Corporate Law,0,0,132.3271,24.7441
53268,335,4336,430.3322,0.15,first,2017/11/08,2017/11/28,2017/11/28,4,Property,0,0,132.3271,24.7441
53280,335,4299,753.0813,0.15,first,2017/11/08,2017/11/20,2017/11/20,4,Property,0,0,132.3271,24.7441
53404,649,4270,729.413,0.2,first,2017/11/10,2017/11/14,2017/11/14,3,Property,1,1,691.759,72.08064
53482,227,4283,1070.451,0.15,first,2017/11/10,2017/11/16,2017/11/16,3,Financial Services,0,0,132.3271,24.7441
53482,227,5011,24.20619,0.15,back-to-lawyer,2017/11/10,2017/11/16,2018/02/26,3,Financial Services,0,0,132.3271,0
53546,602,4400,747.7022,0.15,first,2017/11/11,2017/12/03,2017/12/03,5,Corporate Law,0,0,132.3271,24.7441
53648,325,4369,1290.997,0.15,first,2017/11/13,2017/11/29,2017/11/29,4,Property,0,0,132.3271,24.7441
53658,148,4386,5110.195,0.15,first,2017/11/13,2017/11/30,2017/11/30,3,IT & E-commerce,0,0,132.3271,24.7441
53682,602,4276,424.953,0.15,first,2017/11/14,2017/11/16,2017/11/16,6,Corporate Law,0,0,132.3271,24.7441
53696,543,4521,2097.869,0.15,first,2017/11/14,2018/01/02,2018/01/02,5,Immigration,0,0,132.3271,24.7441
53718,290,5175,860.6644,0.15,first,2017/11/14,2018/03/14,2018/03/14,6,Funding/Shares,0,0,132.3271,24.7441
53862,335,4432,860.6644,0.15,first,2017/11/15,2017/12/08,2017/12/08,4,Property,0,0,132.3271,24.7441
53988,33,4515,625.3264,0.15,back-to-lawyer,2017/11/17,2017/11/22,2017/12/29,3,IT & E-commerce,0,0,132.3271,0
53988,33,4307,833.7686,0.15,first,2017/11/17,2017/11/22,2017/11/22,3,IT & E-commerce,0,0,132.3271,24.7441
54036,170,5065,376.5407,0.15,first,2017/11/17,2018/02/28,2018/02/28,5,Financial Services,0,0,132.3271,24.7441
28066,602,4498,424.953,0.15,back-to-lexoo,2017/11/19,2017/12/22,2017/12/22,3,Commercial Law,0,0,132.3271,24.7441
54188,170,5150,1129.622,0.15,back-to-lawyer,2017/11/20,2017/12/27,2018/03/12,2,Corporate Law,0,0,132.3271,0
54188,170,4505,537.9152,0.15,first,2017/11/20,2017/12/27,2017/12/27,2,Corporate Law,0,0,132.3271,24.7441
54248,397,4430,1075.83,0.15,first,2017/11/21,2017/12/08,2017/12/08,4,Insolvency & Debt administration,0,0,132.3271,24.7441
54248,397,5761,505.6403,0.15,back-to-lawyer,2017/11/21,2017/12/08,2018/05/31,4,Insolvency & Debt administration,0,0,132.3271,0
54330,400,4924,948.3015,0.2,back-to-lexoo,2017/11/21,2018/02/19,2018/02/19,10,Commercial Law,1,1,691.759,72.08064
54330,400,5764,6578.305,0.2,back-to-lawyer,2017/11/21,2018/02/19,2018/05/31,10,Commercial Law,1,1,691.759,0
54330,400,5326,865.0107,0.2,back-to-lawyer,2017/11/21,2018/02/19,2018/03/29,10,Commercial Law,1,1,691.759,0
54330,400,5549,1633.896,0.2,back-to-lawyer,2017/11/21,2018/02/19,2018/04/30,10,Commercial Law,1,1,691.759,0
54330,568,5043,897.0382,0.2,first,2017/11/21,2018/02/19,2018/02/19,2,Commercial Law,0,1,691.759,72.08064
24188,543,4315,2716.472,0.15,first,2017/11/21,2017/11/23,2017/11/23,2,Immigration,0,0,132.3271,24.7441
54348,301,4335,726.1856,0.15,first,2017/11/21,2017/11/28,2017/11/28,5,Commercial Law,0,0,132.3271,24.7441
54410,602,4423,640.1191,0.15,first,2017/11/22,2017/12/06,2017/12/06,5,Corporate Law,0,0,132.3271,24.7441
45807,170,4689,1022.039,0.15,back-to-lexoo,2017/11/23,2018/01/24,2018/01/24,6,Funding/Shares,0,0,132.3271,24.7441
54504,126,4434,268.9576,0.15,first,2017/11/23,2017/12/08,2017/12/08,5,Employment,0,0,132.3271,24.7441
54422,170,4319,215.1661,0.15,first,2017/11/23,2017/11/24,2017/11/24,3,Employment,0,0,132.3271,24.7441
54674,216,5358,645.4983,0.15,first,2017/11/26,2018/04/05,2018/04/05,3,Litigation & Dispute Resolution,0,0,132.3271,24.7441
54694,126,4395,215.1661,0.15,first,2017/11/27,2017/12/01,2017/12/01,4,Employment,0,0,132.3271,24.7441
30616,205,4479,591.7067,0.15,back-to-lexoo,2017/11/28,2017/12/19,2017/12/19,4,IT & E-commerce,0,0,132.3271,24.7441
54838,155,4417,3227.491,0.15,first,2017/11/28,2017/12/05,2017/12/05,4,Corporate Law,0,0,132.3271,24.7441
54951,301,4592,736.9439,0.15,first,2017/11/29,2018/01/11,2018/01/11,3,IT & E-commerce,0,0,132.3271,24.7441
54953,155,4692,591.7067,0.15,first,2017/11/29,2018/01/24,2018/01/24,7,Corporate Law,0,0,132.3271,24.7441
54953,155,5547,376.5407,0.15,back-to-lawyer,2017/11/29,2018/01/24,2018/04/30,7,Corporate Law,0,0,132.3271,0
54985,37,4648,806.8728,0.15,back-to-lexoo,2017/11/30,2018/01/18,2018/01/18,6,Corporate Law,0,0,132.3271,24.7441
27172,279,5319,215.1661,0.15,first,2017/12/02,2018/03/29,2018/03/29,2,Intellectual Property,0,0,132.3271,24.7441
55193,33,4462,511.0195,0.15,first,2017/12/02,2017/12/14,2017/12/14,4,IT & E-commerce,0,0,132.3271,24.7441
55217,133,4496,693.9106,0.15,first,2017/12/03,2017/12/21,2017/12/21,5,IT & E-commerce,0,0,132.3271,24.7441
55217,133,4854,322.7491,0.15,back-to-lawyer,2017/12/03,2017/12/21,2018/02/08,5,IT & E-commerce,0,0,132.3271,0
49614,539,4494,268.9576,0.15,back-to-lexoo,2017/12/04,2017/12/21,2017/12/21,6,Litigation & Dispute Resolution,0,0,132.3271,24.7441
51786,33,4422,564.811,0.15,first,2017/12/04,2017/12/06,2017/12/06,3,IT & E-commerce,0,0,132.3271,24.7441
51786,33,5711,295.8534,0.15,back-to-lawyer,2017/12/04,2017/12/06,2018/05/25,3,IT & E-commerce,0,0,132.3271,0
53404,649,4469,2259.244,0.2,back-to-lexoo,2017/12/04,2017/12/04,2017/12/15,1,Employment,1,1,691.759,72.08064
55347,33,4450,349.6449,0.15,first,2017/12/05,2017/12/12,2017/12/12,5,IT & E-commerce,0,0,132.3271,24.7441
55347,33,5530,672.394,0.15,back-to-lawyer,2017/12/05,2017/12/12,2018/04/30,5,IT & E-commerce,0,0,132.3271,0
55369,227,5025,8063.349,0.15,first,2017/12/05,2018/02/27,2018/02/27,4,Corporate Law,0,0,132.3271,24.7441
55419,205,4849,1075.83,0.15,back-to-lawyer,2017/12/06,2017/12/07,2018/02/08,4,Intellectual Property,0,0,132.3271,0
55419,205,4429,430.3322,0.15,first,2017/12/06,2017/12/07,2017/12/07,4,Intellectual Property,0,0,132.3271,24.7441
55475,33,4440,349.6449,0.15,first,2017/12/06,2017/12/11,2017/12/11,1,IT & E-commerce,0,0,132.3271,24.7441
2453,374,5526,1882.703,0.15,first,2017/12/07,2018/04/27,2018/04/27,6,Financial Services,0,0,132.3271,24.7441
55571,301,4473,188.2703,0.15,first,2017/12/07,2017/12/18,2017/12/18,5,Commercial Law,0,0,132.3271,24.7441
55605,234,4489,2689.576,0.15,first,2017/12/08,2017/12/20,2017/12/20,5,Property,0,0,132.3271,24.7441
55711,132,4686,1290.997,0.15,first,2017/12/10,2018/01/24,2018/01/24,5,Property,0,0,132.3271,24.7441
55755,319,4460,860.6644,0.15,first,2017/12/11,2017/12/14,2017/12/14,2,Property,1,0,132.3271,24.7441
55759,602,4480,268.9576,0.15,first,2017/12/11,2017/12/19,2017/12/19,2,Commercial Law,0,0,132.3271,24.7441
55763,170,5018,1022.039,0.15,first,2017/12/11,2018/02/27,2018/02/27,4,Funding/Shares,0,0,132.3271,24.7441
48803,170,4503,215.1661,0.15,back-to-lexoo,2017/12/12,2017/12/27,2017/12/27,5,Commercial Law,0,0,132.3271,24.7441
48803,170,4679,430.3322,0.15,back-to-lawyer,2017/12/12,2017/12/27,2018/01/23,5,Commercial Law,0,0,132.3271,0
48803,170,4710,1022.039,0.15,back-to-lawyer,2017/12/12,2017/12/27,2018/01/25,5,Commercial Law,0,0,132.3271,0
48803,170,4918,1022.039,0.15,back-to-lawyer,2017/12/12,2017/12/27,2018/02/18,5,Commercial Law,0,0,132.3271,0
55971,170,4482,537.9152,0.15,first,2017/12/13,2017/12/19,2017/12/19,2,Corporate Law,0,0,132.3271,24.7441
55975,170,4808,268.9576,0.15,back-to-lawyer,2017/12/13,2017/12/17,2018/02/01,5,Funding/Shares,0,0,132.3271,0
55975,170,4470,806.8728,0.15,first,2017/12/13,2017/12/17,2017/12/17,5,Funding/Shares,0,0,132.3271,24.7441
55975,170,5572,1398.58,0.15,back-to-lawyer,2017/12/13,2017/12/17,2018/05/03,5,Funding/Shares,0,0,132.3271,0
56017,663,4638,548.6735,0.15,first,2017/12/14,2018/01/17,2018/01/17,2,Corporate Law,1,0,132.3271,24.7441
56063,148,4629,1506.163,0.15,first,2017/12/14,2018/01/16,2018/01/16,5,IT & E-commerce,0,0,132.3271,24.7441
55959,335,4554,430.3322,0.15,first,2017/12/14,2018/01/05,2018/01/05,5,Property,0,0,132.3271,24.7441
13079,170,4516,699.2898,0.15,first,2017/12/14,2017/12/31,2017/12/31,6,Corporate Law,0,0,132.3271,24.7441
56089,602,4476,640.1191,0.15,first,2017/12/15,2017/12/18,2017/12/18,4,IT & E-commerce,0,0,132.3271,24.7441
56089,602,4813,29.58534,0.15,back-to-lawyer,2017/12/15,2017/12/18,2018/02/01,4,IT & E-commerce,0,0,132.3271,0
56089,602,5545,320.0596,0.15,back-to-lawyer,2017/12/15,2017/12/18,2018/04/30,4,IT & E-commerce,0,0,132.3271,0
6081,301,5408,1091.968,0.15,back-to-lexoo,2017/12/15,2018/04/16,2018/04/16,1,Commercial Law,0,0,132.3271,24.7441
33590,33,4587,336.197,0.15,back-to-lawyer,2017/12/18,2017/12/28,2018/01/11,1,IT & E-commerce,0,0,132.3271,0
33590,33,4511,336.197,0.15,first,2017/12/18,2017/12/28,2017/12/28,1,IT & E-commerce,0,0,132.3271,24.7441
49268,602,4488,424.953,0.15,back-to-lexoo,2017/12/18,2017/12/20,2017/12/20,5,IT & E-commerce,0,0,132.3271,24.7441
56242,602,4518,699.2898,0.15,first,2017/12/18,2018/01/01,2018/01/01,4,Corporate Law,0,0,132.3271,24.7441
56258,226,4481,537.9152,0.15,first,2017/12/19,2017/12/19,2017/12/19,6,Employment,0,0,132.3271,24.7441
56284,335,4490,860.6644,0.15,first,2017/12/19,2017/12/20,2017/12/20,5,Property,0,0,132.3271,24.7441
56298,33,5686,941.3516,0.15,first,2017/12/19,2018/05/24,2018/05/24,2,IT & E-commerce,0,0,132.3271,24.7441
53792,301,4545,806.8728,0.15,first,2017/12/20,2018/01/04,2018/01/04,1,Commercial Law,0,0,132.3271,24.7441
56372,33,4540,779.9771,0.15,first,2017/12/21,2018/01/03,2018/01/03,2,IT & E-commerce,0,0,132.3271,24.7441
56372,33,5154,584.9828,0.15,back-to-lawyer,2017/12/21,2018/01/03,2018/03/12,2,IT & E-commerce,0,0,132.3271,0
14309,250,4630,1613.746,0.15,back-to-lexoo,2017/12/22,2018/02/08,2018/02/08,1,Funding/Shares,0,0,132.3271,24.7441
56506,226,4522,317.37,0.15,first,2017/12/23,2018/01/02,2018/01/02,3,Employment,0,0,132.3271,24.7441
56508,361,4566,215.1661,0.15,first,2017/12/23,2018/01/08,2018/01/08,6,Commercial Law,0,0,132.3271,24.7441
56518,480,4513,215.1661,0.15,first,2017/12/24,2017/12/29,2017/12/29,8,Commercial Law,0,0,132.3271,24.7441
56548,602,4527,941.3516,0.15,first,2017/12/26,2018/01/02,2018/01/02,4,Corporate Law,0,0,132.3271,24.7441
56632,170,4523,537.9152,0.15,first,2017/12/29,2018/01/02,2018/01/02,4,Corporate Law,0,0,132.3271,24.7441
56666,542,4577,3227.491,0.15,first,2017/12/29,2018/01/09,2018/01/09,2,Consumer,0,0,132.3271,24.7441
54985,655,4578,322.7491,0.15,first,2017/12/29,2018/01/09,2018/01/09,3,Immigration,0,0,132.3271,24.7441
56686,238,4584,1613.746,0.15,first,2017/12/30,2018/01/10,2018/01/10,1,Funding/Shares,0,0,132.3271,24.7441
56738,602,4586,957.4891,0.15,first,2018/01/02,2018/01/11,2018/01/11,4,Corporate Law,0,0,132.3271,24.7441
56748,361,4580,107.583,0.15,first,2018/01/02,2018/01/09,2018/01/09,3,Commercial Law,0,0,132.3271,24.7441
56758,155,4900,1048.935,0.15,first,2018/01/02,2018/02/15,2018/02/15,2,Corporate Law,0,0,132.3271,24.7441
56766,602,4573,500.2612,0.15,first,2018/01/02,2018/01/08,2018/01/08,7,Corporate Law,0,0,132.3271,24.7441
54838,170,5198,2205.452,0.15,back-to-lawyer,2018/01/02,2018/01/31,2018/03/19,4,Corporate Law,0,0,132.3271,0
54838,170,4805,1022.039,0.15,back-to-lexoo,2018/01/02,2018/01/31,2018/01/31,4,Corporate Law,0,0,132.3271,24.7441
56794,226,4570,317.37,0.15,first,2018/01/03,2018/01/09,2018/01/09,5,Employment,0,0,132.3271,24.7441
56806,33,5006,544.6392,0.15,back-to-lawyer,2018/01/03,2018/01/10,2018/02/23,3,IT & E-commerce,0,0,132.3271,0
56806,33,4581,181.5464,0.15,first,2018/01/03,2018/01/10,2018/01/10,3,IT & E-commerce,0,0,132.3271,24.7441
56900,335,4654,860.6644,0.15,first,2018/01/04,2018/01/23,2018/01/23,7,Property,0,0,132.3271,24.7441
56970,596,4609,53.79152,0.15,first,2018/01/05,2018/01/12,2018/01/12,5,Immigration,0,0,132.3271,24.7441
57014,238,4740,1613.746,0.15,first,2018/01/05,2018/01/30,2018/01/30,6,Funding/Shares,0,0,132.3271,24.7441
57072,335,4567,860.6644,0.15,first,2018/01/07,2018/01/08,2018/01/08,5,Property,0,0,132.3271,24.7441
57084,301,5015,736.9439,0.15,first,2018/01/07,2018/02/26,2018/02/26,4,IT & E-commerce,0,0,132.3271,24.7441
57088,301,4653,661.6357,0.15,first,2018/01/07,2018/01/19,2018/01/19,3,IT & E-commerce,0,0,132.3271,24.7441
57146,602,4652,1339.409,0.15,first,2018/01/08,2018/01/19,2018/01/19,4,IT & E-commerce,0,0,132.3271,24.7441
57150,170,5478,1022.039,0.15,back-to-lawyer,2018/01/08,2018/01/31,2018/04/22,4,Corporate Law,0,0,132.3271,0
57150,170,4804,860.6644,0.15,first,2018/01/08,2018/01/31,2018/01/31,4,Corporate Law,0,0,132.3271,24.7441
57174,293,4807,2689.576,0.15,first,2018/01/08,2018/01/31,2018/01/31,4,Financial Services,0,0,132.3271,24.7441
57204,234,4655,2151.661,0.15,first,2018/01/09,2018/01/19,2018/01/19,5,Property,0,0,132.3271,24.7441
57278,155,4690,1882.703,0.15,first,2018/01/09,2018/01/24,2018/01/24,4,Corporate Law,0,0,132.3271,24.7441
57288,335,4606,968.2474,0.15,first,2018/01/10,2018/01/17,2018/01/17,5,Property,0,0,132.3271,24.7441
21483,467,4665,2151.661,0.15,back-to-lexoo,2018/01/10,2018/01/22,2018/01/22,2,Immigration,0,0,132.3271,24.7441
57312,132,4642,1290.997,0.15,first,2018/01/10,2018/01/17,2018/01/17,5,Property,0,0,132.3271,24.7441
28146,227,4621,699.2898,0.15,first,2018/01/10,2018/01/15,2018/01/15,4,Financial Services,0,0,132.3271,24.7441
57418,155,4901,1613.746,0.15,first,2018/01/11,2018/02/15,2018/02/15,3,Funding/Shares,0,0,132.3271,24.7441
2633,361,4641,107.583,0.15,back-to-lexoo,2018/01/12,2018/01/17,2018/01/17,6,Commercial Law,0,0,132.3271,24.7441
14092,226,4623,376.5407,0.15,first,2018/01/14,2018/01/15,2018/01/15,2,Employment,0,0,132.3271,24.7441
57689,602,4651,2528.202,0.15,first,2018/01/15,2018/01/18,2018/01/18,5,Corporate Law,0,0,132.3271,24.7441
57707,32,5257,430.3322,0.15,back-to-lawyer,2018/01/15,2018/02/01,2018/03/23,5,Intellectual Property,0,0,132.3271,0
57707,32,4812,457.2279,0.15,first,2018/01/15,2018/02/01,2018/02/01,5,Intellectual Property,0,0,132.3271,24.7441
57707,32,5740,355.024,0.15,back-to-lawyer,2018/01/15,2018/02/01,2018/05/29,5,Intellectual Property,0,0,132.3271,0
57735,234,4788,1882.703,0.15,first,2018/01/16,2018/01/31,2018/01/31,5,Property,0,0,132.3271,24.7441
57786,631,4669,1290.997,0.15,first,2018/01/16,2018/01/22,2018/01/22,4,Litigation & Dispute Resolution,0,0,132.3271,24.7441
57815,543,4672,215.1661,0.15,first,2018/01/17,2018/01/22,2018/01/22,2,Immigration,0,0,132.3271,24.7441
33872,301,4914,484.1237,0.15,first,2018/01/17,2018/02/16,2018/02/16,1,IT & E-commerce,0,0,132.3271,24.7441
57857,301,4649,855.2852,0.15,first,2018/01/17,2018/01/18,2018/01/18,2,IT & E-commerce,0,0,132.3271,24.7441
57864,170,4680,376.5407,0.15,first,2018/01/17,2018/01/23,2018/01/23,3,Corporate Law,0,0,132.3271,24.7441
38623,301,4660,618.6025,0.2,first,2018/01/17,2018/01/22,2018/01/22,4,Commercial Law,0,1,691.759,72.08064
57906,132,4688,968.2474,0.15,first,2018/01/18,2018/01/29,2018/01/29,5,Property,0,0,132.3271,24.7441
57962,335,4826,1398.58,0.15,first,2018/01/19,2018/02/05,2018/02/05,5,Property,0,0,132.3271,24.7441
57987,160,4879,897.2426,0.15,first,2018/01/19,2018/02/14,2018/02/14,8,Other,0,0,132.3271,24.7441
53404,682,4799,1991.072,0.2,back-to-lexoo,2018/01/19,2018/01/31,2018/01/31,2,Funding/Shares,1,1,691.759,72.08064
53404,509,4731,554.085,0.2,back-to-lexoo,2018/01/19,2018/01/26,2018/01/26,2,Funding/Shares,1,1,691.759,72.08064
58007,170,4684,1022.039,0.15,first,2018/01/19,2018/01/23,2018/01/23,6,Corporate Law,0,0,132.3271,24.7441
58071,467,4887,537.9152,0.15,first,2018/01/21,2018/02/14,2018/02/14,7,Immigration,0,0,132.3271,24.7441
58130,602,5286,1613.746,0.15,first,2018/01/22,2018/03/27,2018/03/27,3,Commercial Law,0,0,132.3271,24.7441
58141,335,4830,968.2474,0.15,first,2018/01/22,2018/02/05,2018/02/05,5,Property,0,0,132.3271,24.7441
58179,602,5381,829.0242,0.15,back-to-lawyer,2018/01/23,2018/01/24,2018/04/11,2,Commercial Law,0,0,132.3271,0
58179,602,5789,427.6426,0.15,back-to-lawyer,2018/01/23,2018/01/24,2018/06/01,2,Commercial Law,0,0,132.3271,0
58179,602,5790,318.4243,0.15,back-to-lawyer,2018/01/23,2018/01/24,2018/06/01,2,Commercial Law,0,0,132.3271,0
58179,602,4693,484.1237,0.15,first,2018/01/23,2018/01/24,2018/01/24,2,Commercial Law,0,0,132.3271,24.7441
58181,386,5443,2668.06,0.15,first,2018/01/23,2018/04/23,2018/04/23,4,Corporate Law,0,0,132.3271,24.7441
58217,170,4871,1022.039,0.15,first,2018/01/23,2018/02/13,2018/02/13,2,IT & E-commerce,0,0,132.3271,24.7441
56372,534,5295,1156.518,0.15,back-to-lexoo,2018/01/24,2018/03/28,2018/03/28,1,Tax,0,0,132.3271,24.7441
10077,170,4797,1022.039,0.15,back-to-lexoo,2018/01/24,2018/01/31,2018/01/31,2,IT & E-commerce,0,0,132.3271,24.7441
58278,612,4851,1188.793,0.15,first,2018/01/24,2018/02/08,2018/02/08,4,Corporate Law,0,0,132.3271,24.7441
58283,139,4841,4260.289,0.15,first,2018/01/24,2018/02/06,2018/02/06,4,IT & E-commerce,0,0,132.3271,24.7441
58289,320,4822,430.3322,0.15,first,2018/01/24,2018/02/04,2018/02/04,4,Intellectual Property,0,0,132.3271,24.7441
58289,320,5777,107.583,0.15,back-to-lawyer,2018/01/24,2018/02/04,2018/06/01,4,Intellectual Property,0,0,132.3271,0
58289,320,5778,53.79152,0.15,back-to-lawyer,2018/01/24,2018/02/04,2018/06/01,4,Intellectual Property,0,0,132.3271,0
58292,302,5045,1936.495,0.15,first,2018/01/24,2018/02/28,2018/02/28,6,Immigration,0,0,132.3271,24.7441
58322,14,4796,1694.433,0.2,back-to-lexoo,2018/01/25,2018/01/31,2018/01/31,1,Other,0,1,691.759,72.08064
58355,132,4868,537.9152,0.15,first,2018/01/26,2018/02/12,2018/02/12,7,Corporate Law,0,0,132.3271,24.7441
58361,226,4732,407.9979,0.15,first,2018/01/26,2018/01/26,2018/01/26,4,Employment,0,0,132.3271,24.7441
36935,602,4789,640.1191,0.15,back-to-lexoo,2018/01/26,2018/01/31,2018/01/31,8,Corporate Law,0,0,132.3271,24.7441
58402,170,4802,1075.83,0.15,first,2018/01/26,2018/02/01,2018/02/01,3,IT & E-commerce,0,0,132.3271,24.7441
58433,667,4848,1549.196,0.2,back-to-lexoo,2018/01/28,2018/02/08,2018/02/08,3,Commercial Law,1,1,691.759,72.08064
54422,170,4816,1990.286,0.15,back-to-lexoo,2018/01/29,2018/02/02,2018/02/02,6,Funding/Shares,0,0,132.3271,24.7441
54422,170,5766,1022.039,0.15,back-to-lawyer,2018/01/29,2018/02/02,2018/05/31,6,Funding/Shares,0,0,132.3271,0
58548,441,5013,4266.571,0.2,first,2018/01/30,2018/02/26,2018/02/26,3,IT & E-commerce,1,1,691.759,72.08064
49800,682,5507,867.5389,0.15,back-to-lexoo,2018/01/30,2018/04/26,2018/04/26,4,IT & E-commerce,1,0,132.3271,24.7441
58582,33,4959,134.4788,0.15,first,2018/01/30,2018/02/20,2018/02/20,4,Intellectual Property,0,0,132.3271,24.7441
58601,227,4810,2689.576,0.15,first,2018/01/30,2018/02/01,2018/02/01,3,Corporate Law,0,0,132.3271,24.7441
58660,160,4880,1183.413,0.15,first,2018/01/31,2018/02/14,2018/02/14,3,IT & E-commerce,0,0,132.3271,24.7441
58160,226,4853,317.37,0.15,first,2018/02/01,2018/02/14,2018/02/14,3,Employment,0,0,132.3271,24.7441
58674,144,5260,1157.594,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/23,1,Intellectual Property,0,0,132.3271,0
58674,144,5098,1047.859,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/02,1,Intellectual Property,0,0,132.3271,0
58674,144,5259,501.337,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/23,1,Intellectual Property,0,0,132.3271,0
58674,144,4846,645.4983,0.15,first,2018/02/01,2018/02/07,2018/02/07,1,Intellectual Property,0,0,132.3271,24.7441
58674,144,5100,501.337,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/02,1,Intellectual Property,0,0,132.3271,0
58674,144,5101,623.9817,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/02,1,Intellectual Property,0,0,132.3271,0
58674,144,5102,623.9817,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/03/02,1,Intellectual Property,0,0,132.3271,0
58674,144,5781,501.337,0.15,back-to-lawyer,2018/02/01,2018/02/07,2018/06/01,1,Intellectual Property,0,0,132.3271,0
58714,132,4823,2689.576,0.15,first,2018/02/01,2018/02/06,2018/02/06,6,Corporate Law,0,0,132.3271,24.7441
58751,602,4847,424.953,0.15,first,2018/02/02,2018/02/07,2018/02/07,4,Commercial Law,0,0,132.3271,24.7441
58778,234,4834,1613.746,0.15,first,2018/02/02,2018/02/05,2018/02/05,6,Property,0,0,132.3271,24.7441
54985,543,4819,215.1661,0.15,back-to-lexoo,2018/02/02,2018/02/02,2018/02/02,2,Immigration,0,0,132.3271,24.7441
58787,301,5417,876.8018,0.15,first,2018/02/02,2018/04/16,2018/04/16,2,IT & E-commerce,0,0,132.3271,24.7441
58792,33,4960,1371.684,0.15,first,2018/02/02,2018/02/20,2018/02/20,3,IT & E-commerce,0,0,132.3271,24.7441
